batch_idx,round_i,sample_idx,kind,alpha,r,tol_accept,accept,mse,sse_p,sse_q,logp,logq,log_ratio,ratio,sigma_eff,sigma_mode,bias,mean_xi_minus_q,var_xi_minus_q,mean_xi_minus_p,var_xi_minus_p
1,1,1,proposal,3.850069997017732e-37,0.2778148353099823,True,True,0.11498810350894928,77.27200317382812,0.180766299366951,-84.04415893554688,-0.1966087520122528,-83.84754943847656,3.850099592441299e-37,0.6780197024345398,adaptive,1.0,-0.00012635353778023273,0.0002689815009944141,-0.044002555310726166,0.1130518913269043
1,1,2,proposal,1.8276159445418648e-37,0.037352658808231354,True,True,0.11146409064531326,74.90386962890625,0.19870862364768982,-84.81764221191406,-0.22500836849212646,-84.59263610839844,1.8276159445418648e-37,0.664498507976532,adaptive,1.0,-0.0011889272136613727,0.0002942838182207197,-0.019542792811989784,0.11108218133449554
1,2,0,proposal,3.839158702447359e-37,0.9563682079315186,True,True,0.10800809413194656,72.58143615722656,0.16769784688949585,-84.04457092285156,-0.19418318569660187,-83.85038757324219,3.839187849455417e-37,0.6571173667907715,adaptive,1.0,-0.00023050828895065933,0.0002494972723070532,-0.005431696306914091,0.10797859728336334
1,2,1,proposal,2.8848015807220138e-37,0.3467361032962799,True,True,0.11871946603059769,79.77947998046875,0.1753261685371399,-84.32149505615234,-0.18530786037445068,-84.13618469238281,2.8848235530819344e-37,0.6877988576889038,adaptive,1.0,0.0010345577029511333,0.0002598317223601043,-0.02239677496254444,0.1182178407907486
1,2,2,proposal,2.006171749047553e-37,0.44211751222610474,True,True,0.11654991656541824,78.32154083251953,0.210846409201622,-84.7275161743164,-0.22809168696403503,-84.49942779541016,2.006156278712507e-37,0.6798504590988159,adaptive,1.0,5.124201197759248e-05,0.00031375690014101565,-0.00041501864325255156,0.11654973030090332
2,0,0,proposal,3.3173729999334045e-37,0.8864261507987976,True,True,0.12701968848705292,85.35723114013672,0.18698406219482422,-84.1808853149414,-0.18440714478492737,-83.99647521972656,3.3173729999334045e-37,0.7120302319526672,adaptive,1.0,4.740697931993054e-06,0.0002782500523608178,0.08508371561765671,0.11978045850992203
2,0,1,proposal,3.5071339232714654e-37,0.6851508617401123,True,True,0.143552765250206,96.46746063232422,0.1759299635887146,-84.09420776367188,-0.15336456894874573,-83.94084167480469,3.507160603994226e-37,0.7573425769805908,adaptive,1.0,7.173677295213565e-05,0.0002617953869048506,0.09412344545125961,0.13469354808330536
2,0,2,proposal,3.772522364209751e-37,0.022189801558852196,True,True,0.14702852070331573,98.80316162109375,0.21562620997428894,-84.05133819580078,-0.18343210220336914,-83.86790466308594,3.772522364209751e-37,0.7666516900062561,adaptive,1.0,0.00011256865400355309,0.00032085966086015105,0.08066923916339874,0.14052097499370575
2,1,0,proposal,3.0306592626533924e-37,0.746222198009491,True,True,0.12193482369184494,81.94020080566406,0.19796645641326904,-84.29051971435547,-0.203644797205925,-84.08687591552734,3.030635945046946e-37,0.6971787810325623,adaptive,1.0,-0.0003867034101858735,0.0002944433654192835,0.0003137205494567752,0.12193473428487778
2,1,1,proposal,2.8296305544156342e-37,0.18710607290267944,True,True,0.11546441912651062,77.59208679199219,0.17552703619003296,-84.3463134765625,-0.1908062845468521,-84.15550994873047,2.829608806263468e-37,0.6782045364379883,adaptive,1.0,-0.0008059978717938066,0.00026055131456814706,0.001013699104078114,0.11546339094638824
2,1,2,proposal,3.8314338484809835e-37,0.36719927191734314,True,True,0.11223728209733963,75.42345428466797,0.2226596176624298,-84.10067749023438,-0.24827589094638824,-83.85240173339844,3.8314629954890415e-37,0.6696354746818542,adaptive,1.0,-0.0009177277679555118,0.00033049649209715426,0.016492072492837906,0.11196529120206833
